585	NW_001849846.1	0	5120	NW_001849846.1.16	5	1024	7516	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	51340	3.0468e+06
585	NW_001849846.1	5120	9710	NW_001849846.1.17	5	918	8540	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	918	42600	2.4144e+06
585	NW_001849847.1	0	5120	NW_001849847.1.18	5	1024	9458	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49340	2.8044e+06
585	NW_001849847.1	5120	8960	NW_001849847.1.19	5	768	10482	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	768	41110	2.5877e+06
585	NW_001849848.1	0	2930	NW_001849848.1.20	5	586	11250	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	586	29620	1.75e+06
585	NW_001849849.1	0	685	NW_001849849.1.21	5	137	11836	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	137	7240	448000
585	NW_001849850.1	0	1750	NW_001849850.1.22	5	350	11973	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	350	18400	1.0928e+06
585	NW_001849851.1	0	5120	NW_001849851.1.23	5	1024	12323	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48140	2.7396e+06
585	NW_001849851.1	5120	10240	NW_001849851.1.24	5	1024	13347	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49160	2.7816e+06
585	NW_001849851.1	10240	15360	NW_001849851.1.25	5	1024	14371	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	44040	2.36e+06
585	NW_001849851.1	15360	16900	NW_001849851.1.26	5	308	15395	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	308	13980	786000
585	NW_001849852.1	0	5120	NW_001849852.1.27	5	1024	15703	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53160	3.204e+06
585	NW_001849852.1	5120	10240	NW_001849852.1.28	5	1024	16727	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48820	2.8092e+06
585	NW_001849852.1	10240	15360	NW_001849852.1.29	5	1024	17751	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46780	2.6404e+06
585	NW_001849852.1	15360	20480	NW_001849852.1.30	5	1024	18775	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	45760	2.524e+06
585	NW_001849852.1	20480	24910	NW_001849852.1.31	5	886	19799	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	886	42980	2.4748e+06
585	NW_001849853.1	0	5120	NW_001849853.1.32	5	1024	20685	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54880	3.3984e+06
585	NW_001849853.1	5120	10240	NW_001849853.1.33	5	1024	21709	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	59140	3.8332e+06
585	NW_001849853.1	10240	15360	NW_001849853.1.34	5	1024	22733	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53080	3.2072e+06
585	NW_001849853.1	15360	20480	NW_001849853.1.35	5	1024	23757	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53740	3.258e+06
585	NW_001849853.1	20480	25600	NW_001849853.1.36	5	1024	24781	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53300	3.2116e+06
585	NW_001849853.1	25600	30720	NW_001849853.1.37	5	1024	25805	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54760	3.3752e+06
585	NW_001849853.1	30720	31125	NW_001849853.1.38	5	81	26829	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	20	80	81	4480	277600
585	NW_001849854.1	0	5120	NW_001849854.1.39	5	1024	26910	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	44220	2.4156e+06
585	NW_001849854.1	5120	10240	NW_001849854.1.40	5	1024	27934	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46020	2.562e+06
585	NW_001849854.1	10240	15360	NW_001849854.1.41	5	1024	28958	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48500	2.746e+06
585	NW_001849854.1	15360	20480	NW_001849854.1.42	5	1024	29982	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49900	2.8876e+06
585	NW_001849854.1	20480	25600	NW_001849854.1.43	5	1024	31006	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50440	2.9904e+06
585	NW_001849854.1	25600	30720	NW_001849854.1.44	5	1024	32030	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49880	2.8728e+06
585	NW_001849854.1	30720	35840	NW_001849854.1.45	5	1024	33054	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	52340	3.1116e+06
585	NW_001849854.1	35840	40960	NW_001849854.1.46	5	1024	34078	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	52600	3.152e+06
585	NW_001849854.1	40960	46080	NW_001849854.1.47	5	1024	35102	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	51820	3.0572e+06
585	NW_001849854.1	46080	48900	NW_001849854.1.48	5	564	36126	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	564	27400	1.5936e+06
585	NW_001849855.1	0	5120	NW_001849855.1.49	5	1024	36690	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	61860	4.1732e+06
585	NW_001849855.1	5120	10240	NW_001849855.1.50	5	1024	37714	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55460	3.4652e+06
585	NW_001849855.1	10240	15360	NW_001849855.1.51	5	1024	38738	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	44820	2.4668e+06
585	NW_001849855.1	15360	20480	NW_001849855.1.52	5	1024	39762	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46740	2.5628e+06
585	NW_001849855.1	20480	25600	NW_001849855.1.53	5	1024	40786	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	47360	2.6304e+06
585	NW_001849855.1	25600	30720	NW_001849855.1.54	5	1024	41810	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46720	2.564e+06
585	NW_001849855.1	30720	35840	NW_001849855.1.55	5	1024	42834	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48000	2.7e+06
585	NW_001849855.1	35840	40960	NW_001849855.1.56	5	1024	43858	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46620	2.602e+06
585	NW_001849855.1	40960	46080	NW_001849855.1.57	5	1024	44882	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46920	2.6256e+06
585	NW_001849855.1	46080	51200	NW_001849855.1.58	5	1024	45906	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53920	3.2608e+06
585	NW_001849855.1	51200	56320	NW_001849855.1.59	5	1024	46930	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54200	3.34e+06
585	NW_001849855.1	56320	61440	NW_001849855.1.60	5	1024	47954	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53100	3.1996e+06
585	NW_001849855.1	61440	66560	NW_001849855.1.61	5	1024	48978	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56080	3.4936e+06
585	NW_001849855.1	66560	71680	NW_001849855.1.62	5	1024	50002	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56140	3.542e+06
585	NW_001849855.1	71680	76800	NW_001849855.1.63	5	1024	51026	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	57860	3.7036e+06
585	NW_001849855.1	76800	81920	NW_001849855.1.64	5	1024	52050	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56180	3.5044e+06
585	NW_001849855.1	81920	87040	NW_001849855.1.65	5	1024	53074	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54620	3.326e+06
585	NW_001849855.1	87040	92160	NW_001849855.1.66	5	1024	54098	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49740	2.8548e+06
585	NW_001849855.1	92160	97280	NW_001849855.1.67	5	1024	55122	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46940	2.6276e+06
585	NW_001849855.1	97280	102400	NW_001849855.1.68	5	1024	56146	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	45080	2.4888e+06
585	NW_001849855.1	102400	107520	NW_001849855.1.69	5	1024	57170	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46480	2.5816e+06
585	NW_001849855.1	107520	112640	NW_001849855.1.70	5	1024	58194	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	44560	2.42e+06
585	NW_001849855.1	112640	117760	NW_001849855.1.71	5	1024	59218	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49760	2.8824e+06
585	NW_001849855.1	117760	122880	NW_001849855.1.72	5	1024	60242	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	51100	2.9724e+06
585	NW_001849855.1	122880	124295	NW_001849855.1.73	5	283	61266	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	283	13680	799200
585	NW_001849856.1	0	5120	NW_001849856.1.74	5	1024	61549	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48220	2.754e+06
585	NW_001849856.1	5120	10240	NW_001849856.1.75	5	1024	62573	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49240	2.8296e+06
585	NW_001849856.1	10240	15360	NW_001849856.1.76	5	1024	63597	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	42620	2.2668e+06
585	NW_001849856.1	15360	20480	NW_001849856.1.77	5	1024	64621	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50180	2.9204e+06
585	NW_001849856.1	20480	25600	NW_001849856.1.78	5	1024	65645	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58140	3.75e+06
585	NW_001849856.1	25600	30720	NW_001849856.1.79	5	1024	66669	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56140	3.4812e+06
585	NW_001849856.1	30720	35840	NW_001849856.1.80	5	1024	67693	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	57300	3.6036e+06
585	NW_001849856.1	35840	40960	NW_001849856.1.81	5	1024	68717	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55900	3.4828e+06
585	NW_001849856.1	40960	46080	NW_001849856.1.82	5	1024	69741	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54820	3.3924e+06
585	NW_001849856.1	46080	51200	NW_001849856.1.83	5	1024	70765	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54220	3.318e+06
585	NW_001849856.1	51200	56320	NW_001849856.1.84	5	1024	71789	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55860	3.478e+06
585	NW_001849856.1	56320	61440	NW_001849856.1.85	5	1024	72813	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	59460	3.8636e+06
585	NW_001849856.1	61440	66560	NW_001849856.1.86	5	1024	73837	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54140	3.3188e+06
585	NW_001849856.1	66560	71680	NW_001849856.1.87	5	1024	74861	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49440	2.8696e+06
585	NW_001849856.1	71680	76800	NW_001849856.1.88	5	1024	75885	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	44320	2.4184e+06
585	NW_001849856.1	76800	81920	NW_001849856.1.89	5	1024	76909	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55360	3.408e+06
585	NW_001849856.1	81920	87040	NW_001849856.1.90	5	1024	77933	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	61640	4.1048e+06
585	NW_001849856.1	87040	92160	NW_001849856.1.91	5	1024	78957	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54300	3.3668e+06
585	NW_001849856.1	92160	97280	NW_001849856.1.92	5	1024	79981	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53240	3.2248e+06
585	NW_001849856.1	97280	102400	NW_001849856.1.93	5	1024	81005	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	59500	3.894e+06
585	NW_001849856.1	102400	107520	NW_001849856.1.94	5	1024	82029	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56080	3.4728e+06
585	NW_001849856.1	107520	112640	NW_001849856.1.95	5	1024	83053	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	52860	3.2372e+06
585	NW_001849856.1	112640	117760	NW_001849856.1.96	5	1024	84077	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	57040	3.6096e+06
585	NW_001849856.1	117760	122880	NW_001849856.1.97	5	1024	85101	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50660	2.9564e+06
585	NW_001849856.1	122880	128000	NW_001849856.1.98	5	1024	86125	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53800	3.2608e+06
73	NW_001849856.1	128000	133120	NW_001849856.1.99	5	1024	87149	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49260	2.8372e+06
586	NW_001849856.1	133120	138240	NW_001849856.1.100	5	1024	88173	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55880	3.4872e+06
586	NW_001849856.1	138240	143360	NW_001849856.1.101	5	1024	89197	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58240	3.7368e+06
586	NW_001849856.1	143360	148480	NW_001849856.1.102	5	1024	90221	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56860	3.5684e+06
586	NW_001849856.1	148480	153600	NW_001849856.1.103	5	1024	91245	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58640	3.7552e+06
586	NW_001849856.1	153600	158720	NW_001849856.1.104	5	1024	92269	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58180	3.7756e+06
586	NW_001849856.1	158720	163840	NW_001849856.1.105	5	1024	93293	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	60880	4.0368e+06
586	NW_001849856.1	163840	168960	NW_001849856.1.106	5	1024	94317	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	61120	4.0256e+06
586	NW_001849856.1	168960	174080	NW_001849856.1.107	5	1024	95341	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55220	3.4068e+06
586	NW_001849856.1	174080	177675	NW_001849856.1.108	5	719	96365	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	719	44800	3.092e+06
585	NW_001849857.1	0	955	NW_001849857.1.109	5	191	97084	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	191	9540	547600
585	NW_001849858.1	0	5120	NW_001849858.1.110	5	1024	97275	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50360	2.9488e+06
585	NW_001849858.1	5120	10240	NW_001849858.1.111	5	1024	98299	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	52100	3.114e+06
585	NW_001849858.1	10240	15360	NW_001849858.1.112	5	1024	99323	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	57300	3.6452e+06
585	NW_001849858.1	15360	20480	NW_001849858.1.113	5	1024	100347	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	61620	4.1116e+06
585	NW_001849858.1	20480	25600	NW_001849858.1.114	5	1024	101371	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53540	3.2452e+06
585	NW_001849858.1	25600	30720	NW_001849858.1.115	5	1024	102395	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54300	3.3356e+06
585	NW_001849858.1	30720	35840	NW_001849858.1.116	5	1024	103419	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58000	3.7128e+06
585	NW_001849858.1	35840	40960	NW_001849858.1.117	5	1024	104443	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55520	3.4248e+06
585	NW_001849858.1	40960	46080	NW_001849858.1.118	5	1024	105467	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50200	2.892e+06
585	NW_001849858.1	46080	51200	NW_001849858.1.119	5	1024	106491	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48560	2.7408e+06
585	NW_001849858.1	51200	56320	NW_001849858.1.120	5	1024	107515	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46540	2.5604e+06
585	NW_001849858.1	56320	61440	NW_001849858.1.121	5	1024	108539	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50720	2.9856e+06
585	NW_001849858.1	61440	66560	NW_001849858.1.122	5	1024	109563	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49920	2.9032e+06
585	NW_001849858.1	66560	71680	NW_001849858.1.123	5	1024	110587	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50340	2.91e+06
585	NW_001849858.1	71680	76800	NW_001849858.1.124	5	1024	111611	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50780	2.9556e+06
585	NW_001849858.1	76800	81920	NW_001849858.1.125	5	1024	112635	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	47880	2.7e+06
585	NW_001849858.1	81920	87040	NW_001849858.1.126	5	1024	113659	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	46680	2.6256e+06
585	NW_001849858.1	87040	92160	NW_001849858.1.127	5	1024	114683	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53640	3.2688e+06
585	NW_001849858.1	92160	97280	NW_001849858.1.128	5	1024	115707	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	54960	3.3768e+06
585	NW_001849858.1	97280	102400	NW_001849858.1.129	5	1024	116731	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	51360	3.0216e+06
585	NW_001849858.1	102400	107520	NW_001849858.1.130	5	1024	117755	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	53540	3.286e+06
585	NW_001849858.1	107520	112640	NW_001849858.1.131	5	1024	118779	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	57380	3.6292e+06
585	NW_001849858.1	112640	117760	NW_001849858.1.132	5	1024	119803	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	55640	3.4776e+06
585	NW_001849858.1	117760	122880	NW_001849858.1.133	5	1024	120827	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	51920	3.0816e+06
585	NW_001849858.1	122880	128000	NW_001849858.1.134	5	1024	121851	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	49180	2.814e+06
73	NW_001849858.1	128000	133120	NW_001849858.1.135	5	1024	122875	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	52860	3.1988e+06
586	NW_001849858.1	133120	138240	NW_001849858.1.136	5	1024	123899	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	48420	2.7292e+06
586	NW_001849858.1	138240	143360	NW_001849858.1.137	5	1024	124923	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50240	2.8992e+06
586	NW_001849858.1	143360	148480	NW_001849858.1.138	5	1024	125947	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50720	2.988e+06
586	NW_001849858.1	148480	153600	NW_001849858.1.139	5	1024	126971	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	47200	2.6504e+06
586	NW_001849858.1	153600	158720	NW_001849858.1.140	5	1024	127995	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50500	2.9236e+06
586	NW_001849858.1	158720	163840	NW_001849858.1.141	5	1024	129019	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	50660	2.958e+06
586	NW_001849858.1	163840	168960	NW_001849858.1.142	5	1024	130043	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	58840	3.8056e+06
586	NW_001849858.1	168960	174080	NW_001849858.1.143	5	1024	131067	/gbdb/malGlo1/wib//gbdb/malGlo1/bed/gc5Base/gc5Base.wib	0	100	1024	56140	3.4548e+06
